Date,Ticker,Name,Sector,Country,Open,High,Low,Close,Volume
2025-10-06,BHP,BHP Group,원자재/에너지,AU,54.624312957690044,55.22253313341392,54.585084546587154,54.88909912109375,3436600
2025-10-07,BHP,BHP Group,원자재/에너지,AU,54.76161181774945,54.98716958307517,54.114357961284675,54.13397216796875,3335900
2025-10-08,BHP,BHP Group,원자재/에너지,AU,55.00678302552945,55.37944546529448,54.82045367616061,54.97736358642578,4277600
2025-10-09,BHP,BHP Group,원자재/에너지,AU,55.96785570883188,56.46800861095869,54.62431439201048,54.95774841308594,5382600
2025-10-10,BHP,BHP Group,원자재/에너지,AU,54.86948472039386,54.95774677454784,52.43737935607266,52.58448028564453,5832500
2025-10-13,BHP,BHP Group,원자재/에너지,AU,54.75180618039705,55.04601179642964,54.202619620382805,54.63412094116211,5260900
2025-10-14,BHP,BHP Group,원자재/에너지,AU,53.977059662036034,56.02669739919813,53.78092134564676,55.330406188964844,4448700
2025-10-15,BHP,BHP Group,원자재/에너지,AU,55.65403457236866,55.87959232523649,55.21272429891977,55.595191955566406,3670600
2025-10-16,BHP,BHP Group,원자재/에너지,AU,56.222836662813116,56.28167554000214,54.663542819840075,55.193111419677734,3180100
2025-10-17,BHP,BHP Group,원자재/에너지,AU,55.09504350952937,55.11465771538045,54.2614603365079,54.51643753051758,3340200
2025-10-20,BHP,BHP Group,원자재/에너지,AU,55.046008731684935,56.026696557877656,54.889098829135186,55.703067779541016,3957400
2025-10-21,BHP,BHP Group,원자재/에너지,AU,55.17349574902172,55.39905724234973,54.61450398440073,54.88909912109375,3048000
2025-10-22,BHP,BHP Group,원자재/에너지,AU,54.67334940670826,54.791030905028755,54.02609555440447,54.71257781982422,2864900
2025-10-23,BHP,BHP Group,원자재/에너지,AU,54.947939741920145,55.03620179919133,54.202618612429106,54.222232818603516,3241800
2025-10-24,BHP,BHP Group,원자재/에너지,AU,54.80083740856265,54.9087136692551,54.31049348979855,54.54585647583008,2570000
2025-10-27,BHP,BHP Group,원자재/에너지,AU,55.428479175694,55.52654646683927,55.05581673549274,55.29118347167969,2796300
2025-10-28,BHP,BHP Group,원자재/에너지,AU,55.50693195111181,56.497428794885664,55.33040783521206,56.02669906616211,2812300
2025-10-29,BHP,BHP Group,원자재/에너지,AU,57.193715954369125,57.782127176617166,56.575881552289566,56.840667724609375,3730900
2025-10-30,BHP,BHP Group,원자재/에너지,AU,55.78152666110641,56.31109526362457,55.30098796247575,56.13457489013672,3539600
2025-10-31,BHP,BHP Group,원자재/에너지,AU,55.89920854224735,56.20322312845749,55.66384180759639,55.9482421875,2611400
2025-11-03,BHP,BHP Group,원자재/에너지,AU,55.095043675412136,55.11465788132228,54.46740405039652,55.06562423706055,3292600
2025-11-04,BHP,BHP Group,원자재/에너지,AU,53.36903096620877,53.77111657583051,53.212121059953056,53.38864517211914,3872700
2025-11-05,BHP,BHP Group,원자재/에너지,AU,54.1143556082091,54.67334738080239,54.03589878488438,54.43798065185547,2597200
2025-11-06,BHP,BHP Group,원자재/에너지,AU,54.55566691005647,54.84987252098764,54.10454764953288,54.53605270385742,2105600
2025-11-07,BHP,BHP Group,원자재/에너지,AU,53.261158642658444,54.241846495648474,53.10424873582113,54.09474182128906,3966200
2025-11-10,BHP,BHP Group,원자재/에너지,AU,54.692961241948694,54.89890479033733,54.15358367858584,54.78122329711914,2135000
2025-11-11,BHP,BHP Group,원자재/에너지,AU,54.62431479525859,54.97736302500679,54.43798170676521,54.692962646484375,2077800
2025-11-12,BHP,BHP Group,원자재/에너지,AU,55.18330430866269,55.516738318483476,55.00678020105009,55.232337951660156,2188200
2025-11-13,BHP,BHP Group,원자재/에너지,AU,55.58538946760116,55.66384255285029,54.63412102464901,54.86948776245117,2045500
2025-11-14,BHP,BHP Group,원자재/에너지,AU,53.24154585370542,54.222233732796575,53.16308902768499,54.16339111328125,2890800
2025-11-17,BHP,BHP Group,원자재/에너지,AU,53.82995695760038,54.271267250354484,53.33961301921302,53.53575134277344,2178300
2025-11-18,BHP,BHP Group,원자재/에너지,AU,52.45699596285615,53.11405504194819,52.30008605284705,52.67274475097656,3686800
2025-11-19,BHP,BHP Group,원자재/에너지,AU,52.55506324160762,52.87868829422729,52.19220977623788,52.437381744384766,2028900
2025-11-20,BHP,BHP Group,원자재/에너지,AU,52.49621800561267,52.8198467831272,51.29978140459531,51.56456756591797,2942100
2025-11-21,BHP,BHP Group,원자재/에너지,AU,51.21152042254109,52.18239929334827,51.172292010925574,52.05491256713867,2574900
2025-11-24,BHP,BHP Group,원자재/에너지,AU,51.603795619131425,52.07452535644868,51.58418141244812,51.90781021118164,3821000
2025-11-25,BHP,BHP Group,원자재/에너지,AU,52.50603010074682,52.91791721549854,52.28047233680744,52.64332580566406,3221400
2025-11-26,BHP,BHP Group,원자재/에너지,AU,53.3003851587384,53.87899116167367,53.28077469310373,53.820152282714844,2280500
2025-11-28,BHP,BHP Group,원자재/에너지,AU,53.212121620876225,53.85937545863234,53.14347376997991,53.67304611206055,1500100
2025-12-01,BHP,BHP Group,원자재/에너지,AU,54.18300241507614,54.51643642573308,53.91821625299323,54.10454559326172,2354900
2025-12-02,BHP,BHP Group,원자재/에너지,AU,54.624315853450646,55.281374939633885,54.50663435493061,55.18330764770508,3634800
2025-12-03,BHP,BHP Group,원자재/에너지,AU,55.938434780157316,56.899508405649634,55.938434780157316,56.80143737792969,3792300
2025-12-04,BHP,BHP Group,원자재/에너지,AU,56.87009164301943,57.8311653137207,56.75240640421958,57.8311653137207,3522800
2025-12-05,BHP,BHP Group,원자재/에너지,AU,58.27246985984151,58.70397490520017,57.67425341782313,57.713478088378906,3652200
2025-12-08,BHP,BHP Group,원자재/에너지,AU,57.71347847260334,57.82135473466119,57.085838847205615,57.21332931518555,2759200
2025-12-09,BHP,BHP Group,원자재/에너지,AU,56.80143813135641,58.1449831712368,56.683756637558716,57.87038803100586,3203000
2025-12-10,BHP,BHP Group,원자재/에너지,AU,58.88049944154345,59.48852486136248,58.61571327298663,59.36103439331055,3309500
2025-12-11,BHP,BHP Group,원자재/에너지,AU,59.32181122590182,60.08674657154514,59.31200225217301,59.74350357055664,3851500
2025-12-12,BHP,BHP Group,원자재/에너지,AU,59.48852610691278,59.81215490004512,58.08614215206067,58.488224029541016,2939800
2025-12-15,BHP,BHP Group,원자재/에너지,AU,58.23324623482383,58.23324623482383,57.468307159330074,58.046913146972656,2206600
2025-12-16,BHP,BHP Group,원자재/에너지,AU,57.93904193793151,57.97826661008058,57.35062696336682,57.48792266845703,2313700
2025-12-17,BHP,BHP Group,원자재/에너지,AU,58.144985114173046,58.22343819898397,57.81155108641505,57.90961837768555,2022900
2025-12-18,BHP,BHP Group,원자재/에너지,AU,58.23324628901165,58.48822348706197,57.91942647247559,58.125370025634766,1875200
2025-12-19,BHP,BHP Group,원자재/에너지,AU,57.92923217680747,58.468609757057216,57.70367441564948,58.17440414428711,2851500
2025-12-22,BHP,BHP Group,원자재/에너지,AU,59.2041245773911,59.88080158952442,59.17470513896,59.59640121459961,5719100
2025-12-23,BHP,BHP Group,원자재/에너지,AU,59.99848461917814,60.047518264826785,59.586593765469345,59.90041732788086,3729700
2025-12-24,BHP,BHP Group,원자재/에너지,AU,59.91022197989991,60.04751768279627,59.40026383983676,59.6944694519043,855000
2025-12-26,BHP,BHP Group,원자재/에너지,AU,60.273074735600304,60.81245230822784,60.145588007852155,60.69477081298828,1436200
2025-12-29,BHP,BHP Group,원자재/에너지,AU,59.79254038194707,59.978869729701024,59.21393439141631,59.22373962402344,2539500
2025-12-30,BHP,BHP Group,원자재/에너지,AU,60.57709050921955,60.62612415478152,59.65524525316151,59.74350357055664,2179000
2025-12-31,BHP,BHP Group,원자재/에너지,AU,59.62582052542069,59.743502019920484,59.10605716210498,59.204124450683594,3443500
2026-01-02,BHP,BHP Group,원자재/에너지,AU,60.38095047141825,60.596702994997415,59.9592543977102,60.56727981567383,2058800
2026-01-05,BHP,BHP Group,원자재/에너지,AU,61.19492448109197,62.28348487249112,61.185115507433224,61.920631408691406,4944400
2026-01-06,BHP,BHP Group,원자재/에너지,AU,62.52865634115839,63.83296925032529,62.46981746378423,63.54857635498047,4058000
2026-01-07,BHP,BHP Group,원자재/에너지,AU,62.646342264210006,62.79344320028409,62.03831309048297,62.62672805786133,2584200
2026-01-08,BHP,BHP Group,원자재/에너지,AU,61.65584569500634,61.91082663765222,61.08704867246007,61.73430252075195,4159000
2026-01-09,BHP,BHP Group,원자재/에너지,AU,60.90071579892672,60.96936365118517,60.20442830257539,60.52805709838867,6063600
2026-01-12,BHP,BHP Group,원자재/에너지,AU,60.97917092941733,62.27367859462178,60.80264681679606,61.587196350097656,4871500
2026-01-13,BHP,BHP Group,원자재/에너지,AU,63.205330840871255,63.28378766692429,62.656148022609486,62.75421905517578,3372700
2026-01-14,BHP,BHP Group,원자재/에너지,AU,63.46031165079776,64.7548193497262,63.401472772409335,64.74501037597656,4878500
2026-01-15,BHP,BHP Group,원자재/에너지,AU,64.58810662762335,65.22555526826284,64.2644778202449,64.75482177734375,3454900
2026-01-16,BHP,BHP Group,원자재/에너지,AU,63.47992751925431,63.87219667173617,62.83266994996117,63.60741424560547,3773600
2026-01-20,BHP,BHP Group,원자재/에너지,AU,63.087653125842955,63.19552939122401,62.234451976571386,63.14649200439453,4006600
2026-01-21,BHP,BHP Group,원자재/에너지,AU,65.0392211652592,65.47072623509575,63.85258970526358,64.34293365478516,4462600
2026-01-22,BHP,BHP Group,원자재/에너지,AU,64.25466389156564,64.25466389156564,62.98958316400716,63.71529006958008,4169900
2026-01-23,BHP,BHP Group,원자재/에너지,AU,65.5786004362919,66.2552699775137,65.23535369679796,66.2160415649414,3466800
2026-01-26,BHP,BHP Group,원자재/에너지,AU,67.5301658030523,67.76552879156638,66.43179271989567,66.46121215820312,5844100
2026-01-27,BHP,BHP Group,원자재/에너지,AU,67.12808086990967,69.17772238326774,67.10847040485876,69.1286849975586,5346000
2026-01-28,BHP,BHP Group,원자재/에너지,AU,69.02080650396661,69.60922518524099,68.25587119677512,69.58960723876953,4572100
2026-01-29,BHP,BHP Group,원자재/에너지,AU,73.20834654992655,73.53197532308319,69.56999567083342,70.77623748779297,8981400
2026-01-30,BHP,BHP Group,원자재/에너지,AU,68.6579586983419,69.53077028913616,66.2062390653121,67.40267944335938,5703300
2026-02-02,BHP,BHP Group,원자재/에너지,AU,67.94205049979865,68.63833794930807,67.4320961290503,68.0499267578125,3759800
2026-02-03,BHP,BHP Group,원자재/에너지,AU,70.29570881822411,71.40388344927146,69.76613645553059,71.33523559570312,5044200
2026-02-04,BHP,BHP Group,원자재/에너지,AU,72.06094804818952,72.21785421687021,69.74652407422555,70.82527923583984,4832100
2026-02-05,BHP,BHP Group,원자재/에너지,AU,68.1774129002099,69.09926183101463,67.36344770855582,67.7655258178711,4756300
2026-02-06,BHP,BHP Group,원자재/에너지,AU,67.863599908802,68.48143807633484,67.54978007905936,68.29510498046875,5751200
2026-02-09,BHP,BHP Group,원자재/에너지,AU,69.35424583808305,70.38396358970161,68.98157966716484,70.28589630126953,5903700
2026-02-10,BHP,BHP Group,원자재/에너지,AU,70.85469912714873,71.20774736150237,70.20744153681551,70.95276641845703,2733900
2026-02-11,BHP,BHP Group,원자재/에너지,AU,72.97298816534501,73.68888612213529,72.08055861021327,73.6790771484375,4578400
2026-02-12,BHP,BHP Group,원자재/에너지,AU,72.92394984820254,73.41429377806831,71.07045039187427,71.35485076904297,4757400
2026-02-13,BHP,BHP Group,원자재/에너지,AU,70.21725210236458,72.29631314268373,69.90343227383102,71.96287536621094,4468500
2026-02-17,BHP,BHP Group,원자재/에너지,AU,71.34504072416499,72.91413977976322,70.40358129080606,72.85530090332031,4616900
2026-02-18,BHP,BHP Group,원자재/에너지,AU,73.17893352595759,74.08116459499001,72.64936116403292,73.09066772460938,4655200
2026-02-19,BHP,BHP Group,원자재/에너지,AU,71.61963507374675,73.72811552377105,71.12929113104597,73.6202392578125,3841400
2026-02-20,BHP,BHP Group,원자재/에너지,AU,73.29660849732971,75.55219356617913,73.29660849732971,75.33644104003906,4562900
2026-02-23,BHP,BHP Group,원자재/에너지,AU,75.52277586343354,76.72901776795376,75.37567118477003,76.50346374511719,3921500
2026-02-24,BHP,BHP Group,원자재/에너지,AU,76.5230689363067,78.64135820612694,76.31712539319433,78.11178588867188,4167700
2026-02-25,BHP,BHP Group,원자재/에너지,AU,80.0927758652754,80.7498349368879,79.41610632853391,80.10258483886719,5120300
2026-02-26,BHP,BHP Group,원자재/에너지,AU,79.3474578477216,79.61224027616154,78.01372176789884,79.50436401367188,4265600
2026-02-27,BHP,BHP Group,원자재/에너지,AU,80.61253583342628,80.61253583342628,79.5141702632379,79.99470520019531,3748800
2026-03-02,BHP,BHP Group,원자재/에너지,AU,79.99470563540503,81.6128420440659,79.36706602558148,81.40689849853516,3997300
2026-03-03,BHP,BHP Group,원자재/에너지,AU,76.79766568277083,77.50376215528537,74.97358562279318,76.8172836303711,5731400
2026-03-04,BHP,BHP Group,원자재/에너지,AU,77.38608233927879,77.7587410311681,76.23867186093868,76.62113952636719,3444800
2026-03-05,BHP,BHP Group,원자재/에너지,AU,75.40508760420154,75.40508760420154,73.04163379466611,74.13999938964844,5170200
2026-03-06,BHP,BHP Group,원자재/에너지,AU,72.19000244140625,72.77999877929688,71.61000061035156,71.8499984741211,4886300
2026-03-09,BHP,BHP Group,원자재/에너지,AU,70.0199966430664,73.01000213623047,69.0199966430664,72.88999938964844,5750600
2026-03-10,BHP,BHP Group,원자재/에너지,AU,73.58000183105469,74.83999633789062,73.43000030517578,73.88999938964844,3735400
2026-03-11,BHP,BHP Group,원자재/에너지,AU,73.30000305175781,73.72000122070312,72.44999694824219,73.3499984741211,3047400
2026-03-12,BHP,BHP Group,원자재/에너지,AU,72.25,72.33000183105469,70.41000366210938,70.7699966430664,4695200
2026-03-13,BHP,BHP Group,원자재/에너지,AU,70.0199966430664,70.55999755859375,68.51000213623047,68.73999786376953,4568100
2026-03-16,BHP,BHP Group,원자재/에너지,AU,70.29000091552734,70.70999908447266,69.4800033569336,70.30999755859375,3787300
2026-03-17,BHP,BHP Group,원자재/에너지,AU,70.88999938964844,71.25,70.30000305175781,70.4800033569336,3054600
2026-03-18,BHP,BHP Group,원자재/에너지,AU,69.5999984741211,69.72000122070312,68.23999786376953,68.30000305175781,4136300
2026-03-19,BHP,BHP Group,원자재/에너지,AU,65.94999694824219,67.58000183105469,64.91000366210938,67.37000274658203,5255700
2026-03-20,BHP,BHP Group,원자재/에너지,AU,66.58000183105469,67.1500015258789,64.52999877929688,65.29000091552734,5113000
2026-03-23,BHP,BHP Group,원자재/에너지,AU,67.52999877929688,68.94999694824219,67.29000091552734,68.20999908447266,4540600
2026-03-24,BHP,BHP Group,원자재/에너지,AU,67.4000015258789,69.06999969482422,67.38999938964844,68.7699966430664,3439400
2026-03-25,BHP,BHP Group,원자재/에너지,AU,70.33999633789062,70.8499984741211,69.5999984741211,70.01000213623047,3121700
2026-03-26,BHP,BHP Group,원자재/에너지,AU,68.86000061035156,69.45999908447266,68.38999938964844,68.5,2456700
2026-03-27,BHP,BHP Group,원자재/에너지,AU,68.30999755859375,70.23999786376953,68.19999694824219,69.5,3012300
2026-03-30,BHP,BHP Group,원자재/에너지,AU,70.51000213623047,70.91000366210938,68.91999816894531,69.0199966430664,4045400
2026-03-31,BHP,BHP Group,원자재/에너지,AU,71.01000213623047,72.76000213623047,70.7300033569336,72.73999786376953,4303100
2026-04-01,BHP,BHP Group,원자재/에너지,AU,73.5199966430664,74.1500015258789,73.26000213623047,73.55999755859375,2788300
2026-04-02,BHP,BHP Group,원자재/에너지,AU,70.83000183105469,73.63999938964844,70.77999877929688,73.23999786376953,2752500
2026-04-06,BHP,BHP Group,원자재/에너지,AU,72.93000030517578,73.56999969482422,72.30000305175781,72.79000091552734,2099600
2026-04-07,BHP,BHP Group,원자재/에너지,AU,73.56999969482422,73.56999969482422,72.22000122070312,73.30999755859375,2208900
2026-04-08,BHP,BHP Group,원자재/에너지,AU,78.02999877929688,78.05000305175781,76.30999755859375,76.95999908447266,2892500
2026-04-09,BHP,BHP Group,원자재/에너지,AU,76.79000091552734,77.66000366210938,76.33000183105469,77.2300033569336,2729300
2026-04-10,BHP,BHP Group,원자재/에너지,AU,78.26000213623047,78.44999694824219,76.5199966430664,76.80999755859375,3382000
2026-04-13,BHP,BHP Group,원자재/에너지,AU,77.06999969482422,78.20999908447266,76.55999755859375,78.0999984741211,1900600
2026-04-14,BHP,BHP Group,원자재/에너지,AU,79.18000030517578,79.63999938964844,78.77999877929688,79.16999816894531,2681700
2026-04-15,BHP,BHP Group,원자재/에너지,AU,79.80000305175781,79.80000305175781,78.7699966430664,79.47000122070312,2495300
2026-04-16,BHP,BHP Group,원자재/에너지,AU,79.9800033569336,80.0999984741211,79.02999877929688,79.47000122070312,2816200
2026-04-17,BHP,BHP Group,원자재/에너지,AU,80.30000305175781,81.26000213623047,79.76000213623047,80.44999694824219,3218500
2026-04-20,BHP,BHP Group,원자재/에너지,AU,79.55000305175781,79.83999633789062,78.93000030517578,79.58999633789062,2081400
2026-04-21,BHP,BHP Group,원자재/에너지,AU,79.47000122070312,79.75,77.5199966430664,77.69000244140625,2966700
2026-04-22,BHP,BHP Group,원자재/에너지,AU,79.88999938964844,80.58000183105469,79.41000366210938,80.55999755859375,2141600
2026-04-23,BHP,BHP Group,원자재/에너지,AU,80.0,80.77999877929688,78.87999725341797,79.83999633789062,2296100
2026-04-24,BHP,BHP Group,원자재/에너지,AU,79.93000030517578,80.30999755859375,79.33000183105469,79.81999969482422,1632500
2026-04-27,BHP,BHP Group,원자재/에너지,AU,79.75,80.01000213623047,79.12999725341797,79.83999633789062,2062300
2026-04-28,BHP,BHP Group,원자재/에너지,AU,78.80000305175781,79.0999984741211,77.54000091552734,78.12000274658203,2366600
2026-04-29,BHP,BHP Group,원자재/에너지,AU,78.04000091552734,78.05000305175781,76.91999816894531,77.05999755859375,2117700
2026-04-30,BHP,BHP Group,원자재/에너지,AU,78.56999969482422,79.58000183105469,77.91000366210938,79.30000305175781,2302400
2026-05-01,BHP,BHP Group,원자재/에너지,AU,79.08999633789062,79.45999908447266,78.61000061035156,79.05999755859375,1815100
2026-05-04,BHP,BHP Group,원자재/에너지,AU,78.9800033569336,78.9800033569336,77.47000122070312,77.87000274658203,1459100
2026-05-05,BHP,BHP Group,원자재/에너지,AU,79.20999908447266,79.55999755859375,78.58999633789062,79.23999786376953,1440000
2026-05-06,BHP,BHP Group,원자재/에너지,AU,82.41000366210938,84.41999816894531,82.18000030517578,84.33000183105469,3632800
2026-05-07,BHP,BHP Group,원자재/에너지,AU,85.12000274658203,85.13999938964844,82.51000213623047,82.55000305175781,2113400
2026-05-08,BHP,BHP Group,원자재/에너지,AU,83.8499984741211,84.80999755859375,83.66999816894531,84.72000122070312,2000000
2026-05-11,BHP,BHP Group,원자재/에너지,AU,85.95999908447266,87.93000030517578,85.88999938964844,87.6500015258789,3003600
2026-05-12,BHP,BHP Group,원자재/에너지,AU,86.47000122070312,88.68000030517578,85.94999694824219,88.31999969482422,3552900
2026-05-13,BHP,BHP Group,원자재/에너지,AU,89.33000183105469,91.44999694824219,89.11000061035156,90.80999755859375,3917300
2026-05-14,BHP,BHP Group,원자재/에너지,AU,90.0199966430664,90.06999969482422,88.6500015258789,88.93000030517578,2437200
2026-05-15,BHP,BHP Group,원자재/에너지,AU,84.38999938964844,85.11000061035156,83.9800033569336,84.4000015258789,2765900
2026-05-18,BHP,BHP Group,원자재/에너지,AU,85.02999877929688,85.12999725341797,83.52999877929688,84.0199966430664,2415100
2026-05-19,BHP,BHP Group,원자재/에너지,AU,81.87000274658203,82.79000091552734,80.9800033569336,81.87000274658203,3224500
2026-05-20,BHP,BHP Group,원자재/에너지,AU,82.48999786376953,83.76000213623047,81.72000122070312,83.55000305175781,2686100
2026-05-21,BHP,BHP Group,원자재/에너지,AU,83.75,85.45999908447266,83.44999694824219,84.94000244140625,1814500
2026-05-22,BHP,BHP Group,원자재/에너지,AU,84.58999633789062,85.05999755859375,83.29000091552734,84.5999984741211,2116800
2026-05-26,BHP,BHP Group,원자재/에너지,AU,86.19000244140625,86.5999984741211,85.88999938964844,86.48999786376953,1855100
2026-05-27,BHP,BHP Group,원자재/에너지,AU,86.5,87.91999816894531,85.58999633789062,87.83000183105469,2850000
2026-05-28,BHP,BHP Group,원자재/에너지,AU,87.0,88.54000091552734,86.30000305175781,87.80000305175781,1653800
2026-05-29,BHP,BHP Group,원자재/에너지,AU,89.11000061035156,89.4000015258789,87.87000274658203,88.91000366210938,3030700
2026-06-01,BHP,BHP Group,원자재/에너지,AU,88.69999694824219,91.23999786376953,88.29000091552734,91.22000122070312,3097200
2025-06-02,FCX,Freeport-McMoRan,원자재/에너지,US,39.629180142020715,40.07400830941156,39.13492746066394,39.68849182128906,15316700
2025-06-03,FCX,Freeport-McMoRan,원자재/에너지,US,39.23377345212706,39.92572790664299,39.055842198941576,39.7774543762207,11741400
2025-06-04,FCX,Freeport-McMoRan,원자재/에너지,US,40.04434833360059,40.72641940887929,39.9059581939349,40.39032745361328,10979300
2025-06-05,FCX,Freeport-McMoRan,원자재/에너지,US,41.49745619752038,42.120215654728085,41.00320349802035,41.21078872680664,17270000
2025-06-06,FCX,Freeport-McMoRan,원자재/에너지,US,41.527107147894085,41.99170585847712,41.00320053100586,41.00320053100586,8501800
2025-06-09,FCX,Freeport-McMoRan,원자재/에너지,US,41.49745472638214,42.40688162206323,41.299752899421144,41.85331726074219,9938400
2025-06-10,FCX,Freeport-McMoRan,원자재/에너지,US,41.94228292472218,42.011477998581356,41.42825968259063,41.705039978027344,9460600
2025-06-11,FCX,Freeport-McMoRan,원자재/에너지,US,40.91423784362375,41.121823072320474,40.01469808175577,40.538604736328125,13530900
2025-06-12,FCX,Freeport-McMoRan,원자재/에너지,US,39.93561682974944,41.20090244514237,39.78733952194933,40.70664978027344,8750100
2025-06-13,FCX,Freeport-McMoRan,원자재/에너지,US,39.71814374975739,40.756073573499435,39.629178120816725,40.46940612792969,9722100
2025-06-16,FCX,Freeport-McMoRan,원자재/에너지,US,41.141593334709604,41.843435028456874,41.09216881930879,41.428260803222656,10508000
2025-06-17,FCX,Freeport-McMoRan,원자재/에너지,US,41.26021225591756,41.34917788240332,40.79561356528656,40.89446258544922,10291600
2025-06-18,FCX,Freeport-McMoRan,원자재/에너지,US,40.89446443541814,41.09216625553543,40.67699582705284,40.70664978027344,6185500
2025-06-20,FCX,Freeport-McMoRan,원자재/에너지,US,40.765962530358436,40.854928163210005,39.69837493613963,39.757686614990234,13986900
2025-06-23,FCX,Freeport-McMoRan,원자재/에너지,US,39.58963700332121,40.588029480416246,39.39193518669212,40.46940612792969,11692400
2025-06-24,FCX,Freeport-McMoRan,원자재/에너지,US,40.479294002700115,41.62596003424212,40.33101669491551,41.52710723876953,10817900
2025-06-25,FCX,Freeport-McMoRan,원자재/에너지,US,41.309641325098966,41.4776854320912,40.71653582612025,41.131710052490234,7114000
2025-06-26,FCX,Freeport-McMoRan,원자재/에너지,US,42.88136406624646,44.383892683243964,42.88136406624646,43.94894790649414,20484500
2025-06-27,FCX,Freeport-McMoRan,원자재/에너지,US,43.58319884369793,43.71170558858228,43.03952168266973,43.365726470947266,13661000
2025-06-30,FCX,Freeport-McMoRan,원자재/에너지,US,43.09882997108913,43.42503853311961,42.604577316508525,42.85170364379883,10256300
2025-07-01,FCX,Freeport-McMoRan,원자재/에너지,US,43.484351303505896,43.85998061542936,43.09883105571825,43.54365921020508,9385700
2025-07-02,FCX,Freeport-McMoRan,원자재/에너지,US,44.235612978171716,46.153311937485306,43.90940441324159,45.24388885498047,23271300
2025-07-03,FCX,Freeport-McMoRan,원자재/에너지,US,45.23399938112301,45.678827505662724,45.046184737805504,45.27354049682617,7607300
2025-07-07,FCX,Freeport-McMoRan,원자재/에너지,US,44.72986760388922,45.03630562343244,43.929176903640034,44.61124801635742,19630200
2025-07-08,FCX,Freeport-McMoRan,원자재/에너지,US,45.13515504188246,48.55538271696634,44.334464334703235,45.73814392089844,45175000
2025-07-09,FCX,Freeport-McMoRan,원자재/에너지,US,46.20274261328286,46.48940630449157,44.50251217167185,45.06595993041992,24277000
2025-07-10,FCX,Freeport-McMoRan,원자재/에너지,US,46.24228169858763,46.97377735840013,45.58986828128411,46.66733932495117,18640600
2025-07-11,FCX,Freeport-McMoRan,원자재/에너지,US,45.37239494120154,45.87653098683779,45.13515200917664,45.82710647583008,17122800
2025-07-14,FCX,Freeport-McMoRan,원자재/에너지,US,45.30320108776468,45.36250899422664,44.670554508998,45.105499267578125,11484600
2025-07-15,FCX,Freeport-McMoRan,원자재/에너지,US,44.867474928260066,45.06582501066636,42.87402406382309,43.75669479370117,20312200
2025-07-16,FCX,Freeport-McMoRan,원자재/에너지,US,43.52858839382633,43.82611729539999,43.06245738528028,43.61784744262695,11377600
2025-07-17,FCX,Freeport-McMoRan,원자재/에너지,US,43.50874937504605,44.21290572215479,43.340151063969216,44.09389114379883,11027900
2025-07-18,FCX,Freeport-McMoRan,원자재/에너지,US,44.480686462240364,44.56994551920835,43.836041080392086,44.43109893798828,13554700
2025-07-21,FCX,Freeport-McMoRan,원자재/에너지,US,45.19475834196564,45.69064114473751,44.81788635253906,44.81788635253906,11250300
2025-07-22,FCX,Freeport-McMoRan,원자재/에너지,US,45.234428907547986,45.87907426740448,44.78813363793321,45.4228630065918,15316100
2025-07-23,FCX,Freeport-McMoRan,원자재/에너지,US,44.29224987093658,45.6906391627623,44.202990818978115,44.470767974853516,23135900
2025-07-24,FCX,Freeport-McMoRan,원자재/에너지,US,44.58977788065266,44.946814081261024,43.776530438504864,44.21290969848633,13223900
2025-07-25,FCX,Freeport-McMoRan,원자재/에너지,US,44.20299054920182,44.589778510899436,43.81620258750421,44.520355224609375,16011000
2025-07-28,FCX,Freeport-McMoRan,원자재/에너지,US,44.31208743769894,44.46085379143964,41.86242518802476,43.42941665649414,26374100
2025-07-29,FCX,Freeport-McMoRan,원자재/에너지,US,43.538508310367,43.58809583024418,42.328553152280534,42.8740234375,16495800
2025-07-30,FCX,Freeport-McMoRan,원자재/에너지,US,42.8343572006579,43.3203240353822,38.024295295847445,38.81770706176758,64894200
2025-07-31,FCX,Freeport-McMoRan,원자재/에너지,US,38.57967970038495,40.21609051546956,38.440829351572205,39.90864562988281,26276800
2025-08-01,FCX,Freeport-McMoRan,원자재/에너지,US,39.56152802863339,39.8491409522611,38.95655042489421,39.700374603271484,15601200
2025-08-04,FCX,Freeport-McMoRan,원자재/에너지,US,39.849140402664155,40.26568012083354,39.42268091028006,40.087162017822266,12727200
2025-08-05,FCX,Freeport-McMoRan,원자재/에너지,US,40.0375750488006,40.19625738885633,39.273915105005685,39.700374603271484,11521300
2025-08-06,FCX,Freeport-McMoRan,원자재/에너지,US,39.918564397180226,40.33510412273901,39.502024671621434,39.531776428222656,9498400
2025-08-07,FCX,Freeport-McMoRan,원자재/에너지,US,40.374772174086004,40.741728129207445,39.88880920281615,40.46403121948242,9660400
2025-08-08,FCX,Freeport-McMoRan,원자재/에너지,US,41.03925977442742,41.83267146272168,40.74173086422774,41.52522277832031,11828700
2025-08-11,FCX,Freeport-McMoRan,원자재/에너지,US,42.20954331675289,42.21945930764182,40.99958813089435,41.11859893798828,10676300
2025-08-12,FCX,Freeport-McMoRan,원자재/에너지,US,41.39629755300849,42.32855584926866,41.356626021264944,41.802921295166016,12573800
2025-08-13,FCX,Freeport-McMoRan,원자재/에너지,US,42.29880247207588,42.7351779546853,41.842587441069035,42.3880615234375,13120800
